Title,Authors,PublicationType,URL,KeyFindings,Abstract
Redo submammary incision for median sternotomy and cardiac repair.,"Odim, Vyas, Laks, Alikhani, Mehta, Hughes","Evaluation Study, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/15620937/,"15 consecutive female patients with a mean age of 13.2 years underwent reoperation through a former submammary incision. Seventy-three percent had median sternotomy, cardiopulmonary bypass, and cardiac repairs. Skin necrosis and infection were absent in this group.","Minimally invasive and cosmetically attractive approaches are fashionable in conducting cardiac operations. We reviewed retrospectively our experience in patients undergoing cardiac operations by means of redo submammary incisions. Fifteen consecutive female patients with a mean age of 13.2 years (range, 0.7 to 44 years) underwent reoperation through a former submammary incision. Seventy-three percent (11 of 15) had median sternotomy, cardiopulmonary bypass, and cardiac repairs. The mean aortic cross-clamp and cardiopulmonary bypass times were 78 +/- 49.7 minutes (range, 16 to 182 minutes) and 114.4 +/- 66.4 minutes (range, 27 to 261 minutes), respectively. Twenty-seven percent (4 of 15) had off-pump procedures; 3 for pacemaker-related issues (1 a third time reentry) and 1 for removal of sternal wires. Mean time interval between the primary submammary incision and reoperation was 5.4 +/- 5.6 years (range, 0.01 to 20 years). Mean first 24 hours Hemovac drainage was 3.2 +/- 2.4 mL/kg (range, 0.4 to 8.5 mL/kg). Mean intensive care unit and hospital stays were 2.1 +/- 1.7 days (range, 0.0 to 5 days) and 5.5 +/- 3.6 days (range, 0.80 to 13 days), respectively. One patient exhibited a chylothorax requiring ligation of her thoracic duct. Another patient had an infected seroma requiring incision and drainage 2 months postoperatively. Skin necrosis and infection were absent in this group. Breast development and lactation were normal. The cosmetic results were satisfactory. There was no mortality. Redo sternotomies performed through redo transverse submammary incisions are safe for cardiac repair and result in acceptable cosmetic and functional results."
[Guidelines for 'Asthma in children (ages 0-19)' for youth healthcare].,"Breuning-Boers, Heerdink, Kamphuis, van Gameren-Oosterom, Lanting","English Abstract, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/23191970/,"The objective of the evidence-based guidelines 'Asthma in children (ages 0-19)' for youth healthcare (CHC) is the prevention and reduction of asthma symptoms. The main proven effective intervention is no smoking, neither passive nor active. Breastfeeding has a small protective effect.","The objective of the evidence-based guidelines 'Asthma in children (ages 0-19)' for youth healthcare (CHC) is the prevention and reduction of asthma symptoms. The guidelines contain a lot of recommendations that apply to all disciplines in healthcare that deal with children. Primary prevention (preventing asthma): the main proven effective intervention is no smoking, neither passive nor active. Breastfeeding has a small protective effect. Starting at the first home visit at two weeks, the CHC nurse advises no smoking and to breastfeed. Secondary prevention (early detection): at all routine check-ups, the professional at CHC should inquire about signs of dyspnoea and wheezing. Patients suspected of having asthma should be referred to the GP. Tertiary prevention (reducing symptoms in children with asthma): the main advice is no smoking (neither passive nor active) and to follow the advice of the treating physician."
Immunogenicity and efficacy of oral vaccines in developing countries: lessons from a live cholera vaccine.,Levine,"Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/20920375/,"Oral vaccines elicit diminished immune responses or have lower efficacy in developing countries than in developed countries. The fundamental breakthrough is likely to require reversing effects of the 'environmental enteropathy' that is often present in children living in fecally contaminated, impoverished environments.","Oral vaccines, whether living or non-living, viral or bacterial, elicit diminished immune responses or have lower efficacy in developing countries than in developed countries. Here I describe studies with a live oral cholera vaccine that include older children no longer deriving immune support from breast milk or maternal antibodies and that identify some of the factors accounting for the lower immunogenicity, as well as suggesting counter-measures that may enhance the effectiveness of oral immunization in developing countries. The fundamental breakthrough is likely to require reversing effects of the 'environmental enteropathy' that is often present in children living in fecally contaminated, impoverished environments."
"Active and passive tobacco exposure: a serious pediatric health problem. A statement from the Committee on Atherosclerosis and Hypertension in Children, Council on Cardiovascular Disease in the Young, American Heart Association.",,"Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/7955230/,"Primary prevention is the most effective strategy to decrease the prevalence of smoking. Those who never smoke never become addicted to nicotine and never have to quit. Secondary prevention must also be emphasized, because children whose parents smoke are exposed to health risks.","This review defines the substantial pediatric morbidity from tobacco use, including health effects on the cardiovascular system, the respiratory system, the fetus and newborn, and risk-taking behaviors of adolescents. More recent research suggests effects may extend to other areas, including reports that cigarette smoking decreases breast milk production in mothers, byproducts of tobacco use are transmitted in breast milk, exposure to passive smoking may alter children's intelligence and behavior, and passive smoke exposure in childhood may be a risk factor for developing lung cancer as an adult. Primary prevention is the most effective strategy to decrease the prevalence of smoking. Those who never smoke never become addicted to nicotine and never have to quit. Secondary prevention must also be emphasized, because children whose parents smoke are exposed to health risks and are themselves more likely to smoke in the future. Parental health can be improved by smoking cessation. To accomplish the goals of primary and secondary prevention, the aggressive public health strategy directed at both parents and children should be expanded. This strategy requires the strong support of physicians, with emphasis on prevention in practice, support of public health initiatives, medical and public policy, and the conduct of high-quality research."
Disparities in cancer screening in people with mental illness across the world versus the general population: prevalence and comparative meta-analysis including 4â€ˆ717â€ˆ839 people.,"Solmi, Firth, Miola, Fornaro, Frison, Fusar-Poli, Dragioti, Shin, Carvalho, Stubbs, Koyanagi, Kisely, Correll","Journal Article, Meta-Analysis, Research Support, Non-U.S. Gov't, Systematic Review",https://pubmed.ncbi.nlm.nih.gov/31787585/,People with mental illness are more likely to die from cancer than the general population. We examined studies focusing on any type of cancer screening in patients with mental illnesses. The Newcastle-Ottawa Scale was used to assess study quality and I<sup>2Â to assess study heterogeneity. Screening was significantly less frequent in people with any mental disease compared with the generalpopulation.,"Since people with mental illness are more likely to die from cancer, we assessed whether people with mental illness undergo less cancer screening compared with the general population. In this systematic review and meta-analysis, we searched PubMed and PsycINFO, without a language restriction, and hand-searched the reference lists of included studies and previous reviews for observational studies from database inception until May 5, 2019. We included all published studies focusing on any type of cancer screening in patients with mental illness; and studies that reported prevalence of cancer screening in patients, or comparative measures between patients and the general population. The primary outcome was odds ratio (OR) of cancer screening in people with mental illness versus the general population. The Newcastle-Ottawa Scale was used to assess study quality and I<sup>2</sup> to assess study heterogeneity. This study is registered with PROSPERO, CRD42018114781. 47 publications provided data from 46 samples including 4 717 839 individuals (501 559 patients with mental illness, and 4 216 280 controls), of whom 69Â·85% were women, for screening for breast cancer (k=35; 296 699 individuals with mental illness, 1 023 288 in the general population), cervical cancer (k=29; 295 688 with mental illness, 3 540 408 in general population), colorectal cancer (k=12; 153 283 with mental illness, 2 228 966 in general population), lung and gastric cancer (both k=1; 420 with mental illness, none in general population), ovarian cancer (k=1; 37 with mental illness, none in general population), and prostate cancer (k=6; 52 803 with mental illness, 2 038 916 in general population). Median quality of the included studies was high at 7 (IQR 6-8). Screening was significantly less frequent in people with any mental disease compared with the general population for any cancer (k=37; OR 0Â·76 [95% CI 0Â·72-0Â·79]; I<sup>2</sup>=98Â·53% with publication bias of Egger's p value=0Â·025), breast cancer (k=27; 0Â·65 [0Â·60-0Â·71]; I<sup>2</sup>=97Â·58% and no publication bias), cervical cancer (k=23; 0Â·89 [0Â·84-0Â·95]; I<sup>2</sup>=98Â·47% and no publication bias), and prostate cancer (k=4; 0Â·78 [0Â·70-0Â·86]; I<sup>2</sup>=79Â·68% and no publication bias), but not for colorectal cancer (k=8; 1Â·02 [0Â·90-1Â·15]; I<sup>2</sup>=97Â·84% and no publication bias). Despite the increased mortality from cancer in people with mental illness, this population receives less cancer screening compared with that of the general population. Specific approaches should be developed to assist people with mental illness to undergo appropriate cancer screening, especially women with schizophrenia. None."
[Can breast cancer be prevented?].,Vatten,"Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/2063386/,"More than six-fold variation in incidence between countries, an increasing incidence among immigrants to high incidence areas, and a general increase in the incidence of breast cancer within countries, are factors which suggest a potential for prevention. Reproductive factors such as early menarche, late age at first full term birth, nulliparity, and late. age at menopause increase risk.","More than six-fold variation in incidence between countries, an increasing incidence among immigrants to high incidence areas, and a general increase in the incidence of breast cancer within countries, are factors which suggest a potential for prevention. Reproductive factors such as early menarche, late age at first full term birth, nulliparity, and late age at menopause increase risk of breast cancer, but manipulation of any one of these factors does not seem to be a realistic preventive tool. Nevertheless, the future possibility of using tamoxifen as a chemopreventive agent against breast cancer is discussed, particularly in relation to women at increased risk due to familial clustering. Alcohol consumption by young women, and overweight among postmenopausal women may also increase the incidence of breast cancer. Consequently, reduced alcohol intake by young women, and weight reduction among overweight women after menopause may reduce the risk of breast cancer."
Administration of vaccinations in pregnancy and postpartum.,"Bruhn, Tillett","Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/19262263/,"Immunization through vaccines is one of the most effective means of preventing disease, disability, and death from infectious disease. Nurses can play an important role in helping to prevent infectious disease during pregnancy and postpartum by better understanding which vaccinations can be used.","Immunization through vaccines is one of the most effective means of preventing disease, disability, and death from infectious disease. Nurses can play an important role in helping to prevent infectious disease during pregnancy and postpartum by better understanding which vaccinations can be used in pregnancy and during breastfeeding. This article discusses 21 adult vaccinations and the diseases they prevent and provides nursing considerations to ensure safety and efficacy through appropriate vaccination scheduling, administration, storage/handling, and patient education."
GnRH-analogues and oral contraceptives for fertility preservation in women during chemotherapy.,"Blumenfeld, von Wolff","Journal Article, Research Support, Non-U.S. Gov't, Review",https://pubmed.ncbi.nlm.nih.gov/18824495/,"Non-invasive techniques have attempted to minimize the gonadotoxic effect of chemotherapy. GnRH-a and oral contraceptives have no serious side effects and can even reduce chemotherapy-induced complications, such as severe menometrorrhagia.","For preserving fertility in women during chemotherapy, the character of invasive techniques, such as ovarian cryopreservation and other techniques, await further experience. Meanwhile, non-invasive techniques have attempted to minimize the gonadotoxic effect of chemotherapy, by using gonadotrophin-releasing hormone-analogues (GnRH-a) or oral contraceptives (OC). We performed a computerized MEDLINE search to identify articles published on fertility preservation using GnRH-a or OCs. Nine human-controlled studies reported the use of GnRH-a and four reported the use of OCs in parallel to chemotherapy. All nine studies analysing the effect of GnRH-a found lower rates of premature ovarian failure (POF) in patients receiving GnRH-a compared with the controls. Summarizing the studies resulted in 11.1% incidence of POF in patients who received GnRH-a compared with 55.5% incidence in the controls. Evidence using the fertility preserving effect of OC is limited. Two studies showed lower POF rates in OC-treated patients. The summarized data revealed a POF rate of 13.2% in patients who received OCs compared with that of 29.8% in the controls. The published clinical studies provide evidence, but do not prove statistically, that GnRH-a co-treatment reduces gonadotoxicity. Owing to the retrospective and non-randomized nature of most of the studies, definite conclusions concerning the reduction of POF by GnRH-a can still not be unequivocally drawn. As GnRH-a and OC have no serious side effects and as GnRH-a can even reduce chemotherapy-induced complications, such as severe menometrorrhagia, GnRH-a are considered by many clinicians as a clinically useful co-treatment in chemotherapy. The published clinical studies on OC also suggest a possible effect on the reduction of POF under certain conditions."
The role of hormones in breast carcinogenesis: issues of relevance to female childhood cancer survivors.,Ganz,"Journal Article, Research Support, Non-U.S. Gov't, Review",https://pubmed.ncbi.nlm.nih.gov/11340605/,Breast cancer is the most common cancer among women in Western industrialized countries. It is an important potential second cancer to consider in young women who are survivors of childhood or adolescent cancers. The expanding numbers of female childhood cancer survivors increase the need for health care providers to understand the late health effects of treatments.,"Breast cancer is the most common cancer among women in Western industrialized countries, and is an important potential second cancer to consider in young women who are survivors of childhood or adolescent cancers. This paper reviews the relationship between hormones and breast biology, cancer treatment factors that may increase or reduce the risk of breast cancer in female survivors of childhood cancer, the treatment of ovarian failure in these survivors, and the potential for preventive strategies in this population. The expanding numbers of female childhood cancer survivors increase the need for health care providers to understand the late health effects of treatments on reproductive health and breast cancer risk."
The epidemiology of ovarian cancer.,"Greene, Clark, Blayney","Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/6091274/,"No unequivocally effective ovarian cancer prevention strategies have emerged. Pregnancy, especially pregnancy before age 25 years, and use of oral contraceptives are protective. Survivors of ovarian cancer are more susceptible to cancers of the breast, endometrium, and colon than are similarly-aged normal women.","Although no unequivocally effective ovarian cancer prevention strategies have emerged, epidemiologic studies have identified high-risk populations. The striking international variation (apparently a fivefold difference) can probably be explained on the basis of differential parity, differing classification measures, and differences in the underlying population age distribution. United States age-adjusted mortality has increased slightly in the past 30 years, and the cancer remains predominantly a disease of older adult white women of northern European extraction. The increases in age-specific mortality and age-adjusted mortality over time may be related to a decrease in average family size. Pregnancy, especially pregnancy before age 25 years, and use of oral contraceptives are protective; the risk of ovarian cancer increases with increasing years of ovulation. A positive family history is also associated with a substantial increase in ovarian cancer risk. Survivors of ovarian cancer are more susceptible to cancers of the breast, endometrium, and colon than are similarly-aged normal women, most probably because all four cancers share some common risk factor(s). Various alkylating agents are clearly leukemogenic in survivors of ovarian cancer, an observation that suggests caution in the use of adjuvant chemotherapy in women at relatively low risk of relapse."
[SENTIERI - Epidemiological Study of Residents in National Priority Contaminated Sites. Sixth Report].,"Zona, Fazzo, Benedetti, Bruno, Vecchi, Pasetto, Minichilli, De Santis, Nannavecchia, Di Fonzo, Contiero, Ricci, Bisceglia, Manno, Minelli, Santoro, Gorini, Ancona, Scondotto, Soggiu, Scaini, Beccaloni, Marsili, Villa, Maifredi, Magoni, Iavarone,","Systematic Review, Meta-Analysis, English Abstract, Journal Article",https://pubmed.ncbi.nlm.nih.gov/36825373/,"The aim of this study is to update the mortality and hospitalization analyses concerning the 6,227,531 inhabitants (10.4% of the Italian population) residing in 46 contaminated sites. The sites include 316 municipalities distributed as follows. Analyses were carried out on the paediatric-adolescent and youth population. A study on congenital anomalies (CA) was carried out at sites covered by congenital malformation registers.","The Sixth Report presents the results of the ""SENTIERI Project: implementation of the permanent epidemiological surveillance system of populations residing in Italian Sites of Remediation Interest"", promoted and financed by the Italian Ministry of Health (Centre for Disease Control and Prevention - CCM Project 2018). The aim of this study is to update the mortality and hospitalization analyses concerning the 6,227,531 inhabitants (10.4% of the Italian population) residing in 46 contaminated sites (39 of national interest and 7 of regional interest). The sites include 316 municipalities distributed as follows: 15 in the North-East (20.3% of the investigated population); 104 in the North-West (12% of the investigated population), 32 in the Centre (12.6% of the investigated population), 165 in the South and Islands (55.5% of the investigated population). Analyses were carried out on the paediatric-adolescent (1,128,396 residents) and youth (665,284 residents) population, and a study on congenital anomalies (CA) was carried out at sites covered by congenital malformation registers. Accompanying the epidemiological assessments, site-specific socioeconomic conditions were examined and an overall estimate of excess risk for populations residing at contaminated sites was drawn up. By means of a systematic review of the scientific literature, the epidemiological evidence on causal links between sources of environmental exposure and health effects was updated to identify pathologies of a priori interest. In the 46 sites included in the SENTIERI Project, mortality (time window: 2013-2017) and hospital admissions (time window: 2014-2018) of the general population of all ages, divided by gender, and of the paediatric-adolescent (0-1 year, 0-14 years, 0-19 years), youth (20-29 years), and overall (0-29 years) age groups, divided by gender, were analysed. In 21 sites, CA diagnosed within the first year of life were studied. Standardised mortality ratios (SMR) and hospitalization ratios (SHR) were calculated with reference to the rates in the regions to which the sites belong. The reference population was calculated net of residents in the sites. CA were studied by calculating the prevalence per 10,000 births and the ratio, multiplied by 100, between the cases observed at the site and those expected on the basis of the prevalences observed in the reference area (region or sub-regional area of belonging, according to the geographical coverage of the registry). The socioeconomic condition studied in the 46 sites is based on the convergence of three deprivation indicators with respect to the reference region: deprivation index at municipal level, deprivation index at census section level, premature mortality indicator (age range 30-69 years) for chronic non-communicable diseases. For the estimation of excess risk for the entire study population, meta-analysis of the mortality and hospitalization risk estimates for each site was carried out and the number of excess deaths estimated for the sites as a whole. The epidemiological evidence was updated through a systematic literature review (January 2009-May 2020), following the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines. The search was carried out on the search engines MEDLINE, EMBASE and Web of Science; the quality of the studies included in the review was assessed using the AMSTAR 2 checklist for systematic reviews and the NewCastle-Ottawa"
Immune response to anti-SARS-CoV-2 prime-vaccination in patients with cancer: a systematic review and meta-analysis.,"Martins-Branco, Nader-Marta, Tecic Vuger, Debien, Ameye, BrandÃ£o, Punie, Loizidou, Willard-Gallo, Spilleboudt, Awada, Piccart, de Azambuja","Systematic Review, Meta-Analysis, Journal Article",https://pubmed.ncbi.nlm.nih.gov/35867203/,"This systematic review and meta-analysis aimed to evaluate the immune response to anti-SARS-CoV-2 prime-vaccination in patients with cancer. We included 89 records reporting data from 30,183 subjects. The overall seropositive rate within the first month was 80% [95% confidence interval (CI), 72-86%]. The overall cellular response rate at any time after vaccination was 61% (95% CI, 44-76%).","This systematic review and meta-analysis aimed to evaluate the immune response to anti-SARS-CoV-2 prime-vaccination in patients with cancer. We performed a systematic literature search using PubMed, Embase, and Cochrane Library until 28/09/2021, and conference proceedings from ASCO and ESMO 2021 annual meetings. We screened for observational or interventional studies including subjects â‰¥ 16 years old with cancer diagnosis who were vaccinated against SARS-CoV-2. Prime-vaccination was defined as one dose of Ad26.COV2-S vaccine or two doses of BNT162b2, mRNA-1273, ChAdOx1-S or inactivated SARS-CoV-2 vaccine. The outcomes were humoral and adaptive immune responses (proportion of subjects with positive titers of antibody anti-SARS-CoV-2 spike protein and anti-SARS-CoV-2 cellular responses, respectively). We included 89 records reporting data from 30,183 subjects. The overall seropositive rate within the first month after complete anti-SARS-CoV-2 prime-vaccination was 80% [95% confidence interval (CI), 72-86%], 60% (95%CI, 53-67%) in patients with hematological malignancies (HM) versus 94% (95%CI, 88-97%) in patients with solid malignancies (SM). The diagnosis of HM was significantly associated with a lower seropositive rate on multivariate meta-regression (odds ratio 0.35, 95% CI 0.18-0.69, HM versus both, p = 0.002). The overall humoral response was 49% (95% CI, 42-56%) after incomplete prime-vaccination and 79% (95% CI, 70-86%) at 2 months after complete prime-vaccination. These responses were also lower in patients with HM at these time points. The overall cellular response rate at any time after vaccination was 61% (95% CI, 44-76%). This meta-analysis provides compelling evidence of humoral and adaptive immune responses against SARS-CoV-2 in patients with cancer, which last for at least 2 months following complete prime-vaccination."
Cancer screening for the primary care physician.,"Ashkar, Bulbul, Sharara, Hourani, Hamadeh","Comparative Study, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/12243426/,"Cancer screening guidelines are often conflicting leaving the primary care physician in a difficult position. Screening for some cancers, like lung cancer, has been considered of no benefit. For breast cancer, clinical examination and mammography are recommended every 1-2 years.","Cancer screening guidelines are developed by numerous agencies. These guidelines are often conflicting leaving the primary care physician in a difficult position. He (she) is requested to choose the best test for his or her patients taking into consideration the principles of screening, the test cost and most importantly the patient's emotional and physical well-being. Screening for some cancers, like lung cancer, has been considered of no benefit. Other cancers, like breast, colon, cervix and prostate, have been the subject of numerous recommendations: For breast cancer, clinical examination and mammography are recommended every 1-2 years for women between 50 to 70 years. For cervical cancer, PAP smear is suggested every 1-3 years and for colorectal cancer, a yearly fecal occult blood, sigmoidoscopy or colonoscopy every 5-10 years. Annual serum prostate specific antigen (PSA) and digital rectal examination screening for prostate cancer are still controversial."
